,type,id,attributes.adjusted_odds,attributes.board_time,attributes.custom_image,attributes.description,attributes.end_time,attributes.flash_sale_line_score,attributes.game_id,attributes.is_promo,attributes.line_score,attributes.odds_type,attributes.projection_type,attributes.rank,attributes.refundable,attributes.start_time,attributes.stat_type,attributes.status,attributes.tv_channel,attributes.updated_at,relationships.duration.data,relationships.league.data.type,relationships.league.data.id,relationships.new_player.data.type,relationships.new_player.data.id,relationships.projection_type.data.type,relationships.projection_type.data.id,relationships.stat_type.data.type,relationships.stat_type.data.id,attributes.discount_percentage,attributes.hr_20,attributes.today,relationships.duration.data.type,relationships.duration.data.id
851,projection,2746268,True,2024-07-14T09:00:00-04:00,,TOR,,,31d5f726-cbc8-4c41-84d1-6a0d3dfd8118,False,0.5,demon,Single Stat,89,True,2024-07-14T16:10:00-04:00,Doubles,pre_game,,2024-07-14T14:06:18-04:00,,league,2,new_player,194774,projection_type,2,stat_type,639,,True,True,,
852,projection,2740304,,2024-07-12T17:18:00-04:00,,Regional Finals (NA),,,Regional Finals (NA)45487.75,False,2.5,standard,Single Stat,89,True,2024-07-14T18:00:00-04:00,MAPS 1-3 Kills,pre_game,https://www.twitch.tv/playapex,2024-07-12T21:48:36-04:00,,league,268,new_player,198285,projection_type,2,stat_type,331,,True,True,,
853,projection,2740366,,2024-07-12T17:18:00-04:00,,Regional Finals (NA),,,Regional Finals (NA)45487.8194444444,False,3.0,standard,Single Stat,89,True,2024-07-14T19:40:00-04:00,MAPS 4-6 Kills,pre_game,https://www.twitch.tv/playapex,2024-07-12T21:48:19-04:00,,league,268,new_player,198285,projection_type,2,stat_type,597,,True,True,,
854,projection,2740367,,2024-07-12T17:18:00-04:00,,Regional Finals (NA),,,Regional Finals (NA)45487.8194444444,False,3.0,standard,Single Stat,90,True,2024-07-14T19:40:00-04:00,MAPS 4-6 Kills,pre_game,https://www.twitch.tv/playapex,2024-07-13T12:08:13-04:00,,league,268,new_player,186493,projection_type,2,stat_type,597,,True,True,,
855,projection,2115082,,2024-01-05T19:00:00-05:00,,JAC,,,fd10vsdf,False,299.5,standard,Single Stat,90,True,2024-09-05T20:00:00-04:00,Rush Yards,pre_game,,2024-05-29T15:02:12-04:00,,league,163,new_player,38581,projection_type,2,stat_type,15,,,,,
856,projection,2746269,True,2024-07-14T09:00:00-04:00,,TOR,,,31d5f726-cbc8-4c41-84d1-6a0d3dfd8118,False,0.5,demon,Single Stat,90,True,2024-07-14T16:10:00-04:00,Doubles,pre_game,,2024-07-14T08:55:06-04:00,,league,2,new_player,192363,projection_type,2,stat_type,639,,True,True,,
857,projection,2740305,,2024-07-12T17:18:00-04:00,,Regional Finals (NA),,,Regional Finals (NA)45487.75,False,3.5,standard,Single Stat,90,True,2024-07-14T18:00:00-04:00,MAPS 1-3 Kills,pre_game,https://www.twitch.tv/playapex,2024-07-12T21:48:22-04:00,,league,268,new_player,186493,projection_type,2,stat_type,331,,True,True,,
858,projection,2740368,,2024-07-12T17:18:00-04:00,,Regional Finals (NA),,,Regional Finals (NA)45487.8194444444,False,1.5,standard,Single Stat,91,True,2024-07-14T19:40:00-04:00,MAPS 4-6 Kills,pre_game,https://www.twitch.tv/playapex,2024-07-14T14:24:47-04:00,,league,268,new_player,186494,projection_type,2,stat_type,597,,True,True,,
859,projection,2740306,,2024-07-12T17:18:00-04:00,,Regional Finals (NA),,,Regional Finals (NA)45487.75,False,2.0,standard,Single Stat,91,True,2024-07-14T18:00:00-04:00,MAPS 1-3 Kills,pre_game,https://www.twitch.tv/playapex,2024-07-12T21:49:05-04:00,,league,268,new_player,186494,projection_type,2,stat_type,331,,True,True,,
860,projection,2746270,True,2024-07-14T09:00:00-04:00,,TOR,,,31d5f726-cbc8-4c41-84d1-6a0d3dfd8118,False,0.5,demon,Single Stat,91,True,2024-07-14T16:10:00-04:00,Doubles,pre_game,,2024-07-14T08:55:06-04:00,,league,2,new_player,193724,projection_type,2,stat_type,639,,True,True,,
861,projection,2740369,,2024-07-12T17:18:00-04:00,,Regional Finals (NA),,,Regional Finals (NA)45487.8194444444,False,3.5,standard,Single Stat,92,True,2024-07-14T19:40:00-04:00,MAPS 4-6 Kills,pre_game,https://www.twitch.tv/playapex,2024-07-12T21:49:08-04:00,,league,268,new_player,186495,projection_type,2,stat_type,597,,True,True,,
862,projection,2746271,True,2024-07-14T09:00:00-04:00,,ARI,,,31d5f726-cbc8-4c41-84d1-6a0d3dfd8118,False,0.5,demon,Single Stat,92,True,2024-07-14T16:10:00-04:00,Doubles,pre_game,,2024-07-14T11:43:41-04:00,,league,2,new_player,67499,projection_type,2,stat_type,639,,True,True,,
863,projection,2740307,,2024-07-12T17:18:00-04:00,,Regional Finals (NA),,,Regional Finals (NA)45487.75,False,4.0,standard,Single Stat,92,True,2024-07-14T18:00:00-04:00,MAPS 1-3 Kills,pre_game,https://www.twitch.tv/playapex,2024-07-12T21:49:09-04:00,,league,268,new_player,186495,projection_type,2,stat_type,331,,True,True,,
864,projection,2746272,True,2024-07-14T09:00:00-04:00,,SD,,,fbca5ca6-5ff9-4c98-b4ba-dad0648b085c,False,0.5,demon,Single Stat,93,True,2024-07-14T16:10:00-04:00,Doubles,pre_game,,2024-07-14T11:43:41-04:00,,league,2,new_player,68526,projection_type,2,stat_type,639,,True,True,,
865,projection,2740308,,2024-07-12T17:18:00-04:00,,Regional Finals (NA),,,Regional Finals (NA)45487.75,False,4.5,standard,Single Stat,93,True,2024-07-14T18:00:00-04:00,MAPS 1-3 Kills,pre_game,https://www.twitch.tv/playapex,2024-07-12T21:49:11-04:00,,league,268,new_player,184962,projection_type,2,stat_type,331,,True,True,,
866,projection,2740370,,2024-07-12T17:18:00-04:00,,Regional Finals (NA),,,Regional Finals (NA)45487.8194444444,False,4.0,standard,Single Stat,93,True,2024-07-14T19:40:00-04:00,MAPS 4-6 Kills,pre_game,https://www.twitch.tv/playapex,2024-07-12T21:49:10-04:00,,league,268,new_player,184962,projection_type,2,stat_type,597,,True,True,,
867,projection,2740309,,2024-07-12T17:18:00-04:00,,Regional Finals (NA),,,Regional Finals (NA)45487.75,False,4.5,standard,Single Stat,94,True,2024-07-14T18:00:00-04:00,MAPS 1-3 Kills,pre_game,https://www.twitch.tv/playapex,2024-07-12T21:49:12-04:00,,league,268,new_player,186488,projection_type,2,stat_type,331,,True,True,,
868,projection,2740371,,2024-07-12T17:18:00-04:00,,Regional Finals (NA),,,Regional Finals (NA)45487.8194444444,False,3.5,standard,Single Stat,94,True,2024-07-14T19:40:00-04:00,MAPS 4-6 Kills,pre_game,https://www.twitch.tv/playapex,2024-07-12T23:11:22-04:00,,league,268,new_player,186488,projection_type,2,stat_type,597,,True,True,,
869,projection,2746273,True,2024-07-14T09:00:00-04:00,,SD,,,fbca5ca6-5ff9-4c98-b4ba-dad0648b085c,False,0.5,demon,Single Stat,94,True,2024-07-14T16:10:00-04:00,Doubles,pre_game,,2024-07-14T10:09:00-04:00,,league,2,new_player,67558,projection_type,2,stat_type,639,,True,True,,
870,projection,2740310,,2024-07-12T17:18:00-04:00,,Regional Finals (NA),,,Regional Finals (NA)45487.75,False,3.5,standard,Single Stat,95,True,2024-07-14T18:00:00-04:00,MAPS 1-3 Kills,pre_game,https://www.twitch.tv/playapex,2024-07-12T21:49:15-04:00,,league,268,new_player,186487,projection_type,2,stat_type,331,,True,True,,
871,projection,2746274,True,2024-07-14T09:00:00-04:00,,SD,,,fbca5ca6-5ff9-4c98-b4ba-dad0648b085c,False,0.5,demon,Single Stat,95,True,2024-07-14T16:10:00-04:00,Doubles,pre_game,,2024-07-14T10:28:30-04:00,,league,2,new_player,192362,projection_type,2,stat_type,639,,True,True,,
872,projection,2740372,,2024-07-12T17:18:00-04:00,,Regional Finals (NA),,,Regional Finals (NA)45487.8194444444,False,3.5,standard,Single Stat,95,True,2024-07-14T19:40:00-04:00,MAPS 4-6 Kills,pre_game,https://www.twitch.tv/playapex,2024-07-12T21:49:16-04:00,,league,268,new_player,186487,projection_type,2,stat_type,597,,True,True,,
873,projection,2740311,,2024-07-12T17:18:00-04:00,,Regional Finals (NA),,,Regional Finals (NA)45487.75,False,3.0,standard,Single Stat,96,True,2024-07-14T18:00:00-04:00,MAPS 1-3 Kills,pre_game,https://www.twitch.tv/playapex,2024-07-12T21:49:18-04:00,,league,268,new_player,191048,projection_type,2,stat_type,331,,True,True,,
874,projection,2740373,,2024-07-12T17:18:00-04:00,,Regional Finals (NA),,,Regional Finals (NA)45487.8194444444,False,2.5,standard,Single Stat,96,True,2024-07-14T19:40:00-04:00,MAPS 4-6 Kills,pre_game,https://www.twitch.tv/playapex,2024-07-12T21:49:17-04:00,,league,268,new_player,191048,projection_type,2,stat_type,597,,True,True,,
875,projection,2746275,True,2024-07-14T09:00:00-04:00,,SD,,,fbca5ca6-5ff9-4c98-b4ba-dad0648b085c,False,0.5,demon,Single Stat,96,True,2024-07-14T16:10:00-04:00,Doubles,pre_game,,2024-07-14T10:21:31-04:00,,league,2,new_player,67615,projection_type,2,stat_type,639,,True,True,,
876,projection,2746276,True,2024-07-14T09:00:00-04:00,,SD,,,fbca5ca6-5ff9-4c98-b4ba-dad0648b085c,False,0.5,demon,Single Stat,97,True,2024-07-14T16:10:00-04:00,Doubles,pre_game,,2024-07-14T15:34:40-04:00,,league,2,new_player,67614,projection_type,2,stat_type,639,,True,True,,
877,projection,2740374,,2024-07-12T17:18:00-04:00,,Regional Finals (NA),,,Regional Finals (NA)45487.8194444444,False,2.0,standard,Single Stat,97,True,2024-07-14T19:40:00-04:00,MAPS 4-6 Kills,pre_game,https://www.twitch.tv/playapex,2024-07-12T21:49:21-04:00,,league,268,new_player,191049,projection_type,2,stat_type,597,,True,True,,
878,projection,2740312,,2024-07-12T17:18:00-04:00,,Regional Finals (NA),,,Regional Finals (NA)45487.75,False,2.0,standard,Single Stat,97,True,2024-07-14T18:00:00-04:00,MAPS 1-3 Kills,pre_game,https://www.twitch.tv/playapex,2024-07-12T21:49:30-04:00,,league,268,new_player,191049,projection_type,2,stat_type,331,,True,True,,
879,projection,2746277,True,2024-07-14T09:00:00-04:00,,SD,,,fbca5ca6-5ff9-4c98-b4ba-dad0648b085c,False,0.5,demon,Single Stat,98,True,2024-07-14T16:10:00-04:00,Doubles,pre_game,,2024-07-14T09:38:09-04:00,,league,2,new_player,127250,projection_type,2,stat_type,639,,True,True,,
880,projection,2740313,,2024-07-12T17:18:00-04:00,,Regional Finals (NA),,,Regional Finals (NA)45487.75,False,3.0,standard,Single Stat,98,True,2024-07-14T18:00:00-04:00,MAPS 1-3 Kills,pre_game,https://www.twitch.tv/playapex,2024-07-12T21:49:57-04:00,,league,268,new_player,191050,projection_type,2,stat_type,331,,True,True,,
881,projection,2740375,,2024-07-12T17:18:00-04:00,,Regional Finals (NA),,,Regional Finals (NA)45487.8194444444,False,2.5,standard,Single Stat,98,True,2024-07-14T19:40:00-04:00,MAPS 4-6 Kills,pre_game,https://www.twitch.tv/playapex,2024-07-12T22:34:07-04:00,,league,268,new_player,191050,projection_type,2,stat_type,597,,True,True,,
882,projection,2740376,,2024-07-12T17:18:00-04:00,,Regional Finals (NA),,,Regional Finals (NA)45487.8194444444,False,2.5,standard,Single Stat,99,True,2024-07-14T19:40:00-04:00,MAPS 4-6 Kills,pre_game,https://www.twitch.tv/playapex,2024-07-12T21:49:55-04:00,,league,268,new_player,186500,projection_type,2,stat_type,597,,True,True,,
883,projection,2536665,,2024-03-12T12:40:00-04:00,,NYJ,,,thadfngvxcvf,False,499.5,standard,Single Stat,99,True,2024-09-05T20:00:00-04:00,Receiving Yards,pre_game,,2024-06-17T12:54:30-04:00,,league,163,new_player,64213,projection_type,2,stat_type,17,,,,,
884,projection,2740314,,2024-07-12T17:18:00-04:00,,Regional Finals (NA),,,Regional Finals (NA)45487.75,False,2.5,standard,Single Stat,99,True,2024-07-14T18:00:00-04:00,MAPS 1-3 Kills,pre_game,https://www.twitch.tv/playapex,2024-07-12T21:50:01-04:00,,league,268,new_player,186500,projection_type,2,stat_type,331,,True,True,,
885,projection,2740377,,2024-07-12T17:18:00-04:00,,Regional Finals (NA),,,Regional Finals (NA)45487.8194444444,False,2.0,standard,Single Stat,100,True,2024-07-14T19:40:00-04:00,MAPS 4-6 Kills,pre_game,https://www.twitch.tv/playapex,2024-07-13T02:45:33-04:00,,league,268,new_player,186501,projection_type,2,stat_type,597,,True,True,,
886,projection,2740315,,2024-07-12T17:18:00-04:00,,Regional Finals (NA),,,Regional Finals (NA)45487.75,False,2.0,standard,Single Stat,100,True,2024-07-14T18:00:00-04:00,MAPS 1-3 Kills,pre_game,https://www.twitch.tv/playapex,2024-07-12T21:49:54-04:00,,league,268,new_player,186501,projection_type,2,stat_type,331,,True,True,,
887,projection,2536661,,2024-03-12T12:40:00-04:00,,WAS,,,dfoigfnesjofg,False,399.5,standard,Single Stat,100,True,2024-09-05T20:00:00-04:00,Receiving Yards,pre_game,,2024-06-17T13:07:34-04:00,,league,163,new_player,38937,projection_type,2,stat_type,17,,,,,
888,projection,2740378,,2024-07-12T17:18:00-04:00,,Regional Finals (NA),,,Regional Finals (NA)45487.8194444444,False,1.5,standard,Single Stat,101,True,2024-07-14T19:40:00-04:00,MAPS 4-6 Kills,pre_game,https://www.twitch.tv/playapex,2024-07-12T21:50:00-04:00,,league,268,new_player,186496,projection_type,2,stat_type,597,,True,True,,
889,projection,2536662,,2024-03-12T12:40:00-04:00,,DET,,,rgdsegew,False,349.5,standard,Single Stat,101,True,2024-09-05T20:00:00-04:00,Receiving Yards,pre_game,,2024-06-25T16:08:43-04:00,,league,163,new_player,140500,projection_type,2,stat_type,17,,,,,
890,projection,2736007,,2024-07-11T15:00:00-04:00,,Round 1,,,,False,25.5,standard,Single Stat,101,True,2024-07-15T20:00:00-04:00,Home Runs,pre_game,,2024-07-12T23:54:56-04:00,,league,41,new_player,144940,projection_type,2,stat_type,70,,,,,
891,projection,2740316,,2024-07-12T17:18:00-04:00,,Regional Finals (NA),,,Regional Finals (NA)45487.75,False,1.5,standard,Single Stat,101,True,2024-07-14T18:00:00-04:00,MAPS 1-3 Kills,pre_game,https://www.twitch.tv/playapex,2024-07-12T21:49:58-04:00,,league,268,new_player,186496,projection_type,2,stat_type,331,,True,True,,
